,Store,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Day_of_Month,Month,DayOfYear,WeekOfYear,Quarter,WeekDay,DayCount,Weekly_Sales_prev_yr,Weekly_Sales_prev_yr_1,Weekly_Sales_prev_week,Weekly_Sales,GBM_Pred
3799,27,72.88,3.906,0.0,0.0,0.0,0.0,0.0,140.1629528,7.85,21,8,233,33,3,6,734370,1936878.46,1908110.9,1781905.24,2034400.78,2034393.78216
3800,27,71.44,3.879,0.0,0.0,0.0,0.0,0.0,140.196985,7.85,28,8,240,34,3,6,734377,1870684.21,1913494.81,2034400.78,1511717.53,1511732.42471
3801,27,70.93,3.93,0.0,0.0,0.0,0.0,0.0,140.2310173,7.85,4,9,247,35,3,6,734384,1908110.9,1629978.46,1511717.53,1911470.84,1547820.65008
3802,27,69.65,3.937,0.0,0.0,0.0,0.0,0.0,140.2735,7.85,11,9,254,36,3,6,734391,1913494.81,1597002.71,1911470.84,1613773.9,1613762.23027
3803,27,63.61,3.899,0.0,0.0,0.0,0.0,0.0,140.32725,7.85,18,9,261,37,3,6,734398,1629978.46,1543532.83,1613773.9,1606208.68,1520773.91243
3804,27,70.92,3.858,0.0,0.0,0.0,0.0,0.0,140.381,7.85,25,9,268,38,3,6,734405,1597002.71,1707662.87,1606208.68,1599626.26,1599613.44503
3805,27,56.91,3.775,0.0,0.0,0.0,0.0,0.0,140.43475,7.906,2,10,275,39,4,6,734412,1543532.83,1728388.2,1599626.26,1672339.27,1736635.42049
3806,27,64.78,3.744,0.0,0.0,0.0,0.0,0.0,140.4784194,7.906,9,10,282,40,4,6,734419,1707662.87,1693935.29,1672339.27,1682652.51,1665508.66747
3807,27,59.62,3.757,0.0,0.0,0.0,0.0,0.0,140.4616048,7.906,16,10,289,41,4,6,734426,1728388.2,1688955.49,1682652.51,1689591.44,1689609.45825
3808,27,51.81,3.757,0.0,0.0,0.0,0.0,0.0,140.4447903,7.906,23,10,296,42,4,6,734433,1693935.29,1686010.02,1689591.44,1710372.4,1736835.4753
3809,27,44.46,3.738,0.0,0.0,0.0,0.0,0.0,140.4279758,7.906,30,10,303,43,4,6,734440,1688955.49,1828010.25,1710372.4,1621109.3,1832608.62466
3810,27,49.69,3.719,10710.56,44021.61,475.3,4235.07,4920.65,140.4111613,7.906,6,11,310,44,4,6,734447,1686010.02,1704785.74,1621109.3,1800728.07,1684149.76332
3811,27,51.42,3.717,32812.24,5487.82,143.88,567.08,14703.26,140.4127857,7.906,13,11,317,45,4,6,734454,1828010.25,2627910.75,1800728.07,1723739.44,1723734.45463
3812,27,47.88,3.689,164.01,27.47,73934.06,24.22,540.56,140.4217857,7.906,20,11,324,46,4,6,734461,1704785.74,1884343.67,1723739.44,2504400.71,1908284.33865
3813,27,50.55,3.666,5369.61,294.47,7008.02,3692.11,33247.0,140.4307857,7.906,27,11,331,47,4,6,734468,2627910.75,2139733.68,2504400.71,1806924.74,1806920.7468
3814,27,46.28,3.627,4072.48,48.0,1800.87,1796.01,8867.17,140.4397857,7.906,4,12,338,48,4,6,734475,1884343.67,2350098.36,1806924.74,2014665.98,2014674.10236
3815,27,40.68,3.611,7510.92,28.09,1049.3,1160.14,7853.48,140.4700795,7.906,11,12,345,49,4,6,734482,2139733.68,3078162.08,2014665.98,2205919.86,1914135.88368
3816,27,41.59,3.587,2415.4,239.89,1438.33,209.34,2976.85,140.528765,7.906,18,12,352,50,4,6,734489,2350098.36,1440963.0,2205919.86,2739019.75,2739020.02439
3817,27,37.85,3.566,3650.53,50076.68,271.89,1009.78,1773.53,140.5874505,7.906,25,12,359,51,4,6,734496,3078162.08,1568159.48,2739019.75,1650604.6,1650597.21055
3818,27,35.8,3.585,9235.59,29675.22,526.36,2399.37,6290.52,140.6461359,8.009,1,1,1,52,1,6,734503,1440963.0,1532308.62,1650604.6,1535287.4,1622267.60483
3819,27,41.3,3.666,8081.05,16237.87,542.46,643.15,6238.31,140.7048214,8.009,8,1,8,1,1,6,734510,1568159.48,1517029.9,1535287.4,1492399.13,1492391.95283
3820,27,30.35,3.705,2754.17,9280.81,465.77,2567.91,1550.34,140.8086118,8.009,15,1,15,2,1,6,734517,1532308.62,1421111.55,1492399.13,1542131.05,1494617.19334
3821,27,36.96,3.737,2789.03,4172.39,589.24,101.5,3857.29,140.9124021,8.009,22,1,22,3,1,6,734524,1517029.9,1628100.79,1542131.05,1263534.86,1544951.49462
3822,27,42.52,3.796,62172.73,6256.0,530.81,67474.85,6129.6,141.0161924,8.009,29,1,29,4,1,6,734531,1421111.55,1636224.77,1263534.86,1564246.02,1564239.79095
3823,27,37.86,3.826,15591.32,6206.22,249.82,14000.53,8024.91,141.1199827,8.009,5,2,36,5,1,6,734538,1628100.79,1709365.19,1564246.02,1651605.35,1562162.32948
3824,27,37.24,3.874,14655.15,10670.84,162.82,11286.99,1595.8,141.2140357,8.009,12,2,43,6,1,6,734545,1636224.77,1688935.71,1651605.35,1606221.56,1606225.88479
3825,27,41.74,3.917,16993.22,13384.32,9.6,8237.33,9045.21,141.3007857,8.009,19,2,50,7,1,6,734552,1709365.19,1656130.67,1606221.56,1648602.39,1648597.82836
3826,27,40.07,3.983,28652.29,3088.37,109.25,35364.08,4464.45,141.3875357,8.009,26,2,57,8,1,6,734559,1688935.71,1613259.77,1648602.39,1509323.09,1509327.37086
3827,27,44.32,4.021,14171.85,917.3,2.2,3614.57,4582.1,141.4742857,8.009,4,3,64,9,1,6,734566,1656130.67,1624539.21,1509323.09,1607343.41,1590829.30087
3828,27,49.6,4.021,7275.48,175.65,2.96,5193.68,2366.04,141.55478,8.009,11,3,71,10,1,6,734573,1613259.77,1554651.08,1607343.41,1635984.07,1635965.10643
3829,27,57.3,4.054,4142.06,506.34,5.17,917.38,3467.03,141.6269332,8.009,18,3,78,11,1,6,734580,1624539.21,1628868.28,1635984.07,1620839.34,1620859.51516
3830,27,49.4,4.098,12705.56,180.11,7.59,2943.99,3495.93,141.6990864,8.009,25,3,85,12,1,6,734587,1554651.08,1689844.18,1620839.34,1615494.14,1615490.29439
3831,27,48.73,4.143,10800.82,0.0,101.35,3079.87,5692.72,141.7712396,8.253,1,4,92,13,2,6,734594,1628868.28,1727175.61,1615494.14,1899013.34,1899011.73789
3832,27,52.22,4.187,5139.48,4770.63,53.84,1532.47,4176.9,141.8433929,8.253,8,4,99,14,2,6,734601,1689844.18,1921655.48,1899013.34,1650405.21,1681891.1878
3833,27,62.62,4.17,12507.63,2681.1,99.95,1433.43,3244.98,141.9015262,8.253,15,4,106,15,2,6,734608,1727175.61,1642074.64,1650405.21,1639999.47,1656944.31837
3834,27,52.33,4.163,6408.19,901.65,58.56,51.97,2182.32,141.9596595,8.253,22,4,113,16,2,6,734615,1921655.48,1757041.96,1639999.47,1565498.84,1659487.4425
3835,27,53.68,4.124,19913.55,0.0,213.38,5895.46,4687.08,142.0177929,8.253,29,4,120,17,2,6,734622,1642074.64,1763545.32,1565498.84,1669388.45,1611983.94016
3836,27,58.97,4.055,10864.63,0.0,244.98,2261.45,2840.03,142.0759262,8.253,6,5,127,18,2,6,734629,1757041.96,1725268.56,1669388.45,1674306.31,1674316.32139
3837,27,65.15,4.029,13340.68,0.0,222.2,2225.5,2346.31,142.0970115,8.253,13,5,134,19,2,6,734636,1763545.32,1820723.17,1674306.31,1707158.82,1707142.26918
3838,27,64.77,3.979,11465.8,0.0,380.15,2173.31,4183.07,142.1032776,8.253,20,5,141,20,2,6,734643,1725268.56,2053708.01,1707158.82,1818906.73,1818902.96288
3839,27,73.4,3.915,10283.49,31.2,245.41,4069.79,2775.35,142.1095438,8.253,27,5,148,21,2,6,734650,1820723.17,1817914.71,1818906.73,1900638.6,1779183.87396
3840,27,64.05,3.871,12921.09,414.6,95.99,1666.88,7819.11,142.1158099,8.253,3,6,155,22,2,6,734657,2053708.01,1814740.09,1900638.6,1764756.31,1967537.72077
3841,27,69.52,3.786,9943.48,614.9,15.0,3382.44,6779.57,142.1292548,8.253,10,6,162,23,2,6,734664,1817914.71,1811455.15,1764756.31,1773500.56,1773509.17763
3842,27,73.23,3.722,9510.17,821.5,7.98,3928.13,6054.38,142.1606464,8.253,17,6,169,24,2,6,734671,1814740.09,1949983.93,1773500.56,1837884.79,1767980.04802
3843,27,73.94,3.667,7582.01,585.9,0.0,1019.28,3522.11,142.1920381,8.253,24,6,176,25,2,6,734678,1811455.15,2000055.27,1837884.79,1842555.32,1729916.59561
3844,27,82.08,3.646,12579.0,303.6,217.95,8280.23,7999.22,142.2234298,8.239,1,7,183,26,3,6,734685,1949983.93,1762155.79,1842555.32,2062224.92,2055503.40327
3845,27,78.95,3.689,7264.26,219.2,31.1,4489.18,3102.22,142.2548214,8.239,8,7,190,27,3,6,734692,2000055.27,1754879.45,2062224.92,1755889.53,1755881.61725
3846,27,78.64,3.732,10835.89,164.46,21.51,3314.7,7302.33,142.2337569,8.239,15,7,197,28,3,6,734699,1762155.79,1744879.06,1755889.53,1730913.66,1799208.47302
3847,27,76.01,3.82,8698.49,289.37,5.28,12205.87,3358.94,142.2126924,8.239,22,7,204,29,3,6,734706,1754879.45,1747289.53,1730913.66,1625883.71,1726988.86295
3848,27,75.22,3.819,39317.03,194.67,64.32,25462.22,3161.43,142.1916279,8.239,29,7,211,30,3,6,734713,1744879.06,1758437.96,1625883.71,1705810.84,1705806.18087
3849,27,78.44,3.863,5892.89,148.66,14.01,4147.47,5611.07,142.1705634,8.239,5,8,218,31,3,6,734720,1747289.53,1781905.24,1705810.84,1720537.26,1720553.78546
3850,27,76.51,3.963,4017.25,33.65,6.2,1753.64,6783.58,142.2157385,8.239,12,8,225,32,3,6,734727,1758437.96,2034400.78,1720537.26,1735339.59,1735342.14517
3851,27,72.93,3.997,4757.01,85.3,371.06,3090.86,8212.53,142.3105933,8.239,19,8,232,33,3,6,734734,1781905.24,1511717.53,1735339.59,1780443.36,1582305.41568
3852,27,75.0,4.026,25371.97,59.81,276.58,6582.38,5400.13,142.4054482,8.239,26,8,239,34,3,6,734741,2034400.78,1911470.84,1780443.36,1731935.43,1731934.71358
3853,27,76.0,4.076,18992.1,56.16,118.16,4511.15,7235.18,142.500303,8.239,2,9,246,35,3,6,734748,1511717.53,1613773.9,1731935.43,1840955.23,1840954.12907
3854,27,68.72,4.088,17121.4,17.82,18.5,2384.18,4270.34,142.5938833,8.239,9,9,253,36,3,6,734755,1911470.84,1606208.68,1840955.23,1519604.5,1543037.32102
3855,27,66.1,4.203,18287.65,63.82,677.64,6039.37,3359.1,142.6798167,8.239,16,9,260,37,3,6,734762,1613773.9,1599626.26,1519604.5,1557485.75,1534672.275
3856,27,64.92,4.158,26306.03,39.82,55.24,11296.93,12954.12,142.76575,8.239,23,9,267,38,3,6,734769,1606208.68,1672339.27,1557485.75,1540687.63,1550310.43571
3857,27,64.5,4.151,16670.04,0.0,40.02,5385.32,6733.38,142.8516833,8.0,30,9,274,39,3,6,734776,1599626.26,1682652.51,1540687.63,1591816.88,1591821.83238
3858,27,55.4,4.186,2177.62,0.0,7.22,863.01,7931.82,142.9376167,8.0,7,10,281,40,4,6,734783,1672339.27,1689591.44,1591816.88,1660081.29,1660065.86266
3859,27,56.53,4.153,2639.32,0.0,4.77,575.48,3147.23,142.8633629,8.0,14,10,288,41,4,6,734790,1682652.51,1710372.4,1660081.29,1620374.24,1620390.71402
3860,27,58.99,4.071,7756.75,206.45,100.0,731.23,2174.84,142.7624113,8.0,21,10,295,42,4,6,734797,1689591.44,1621109.3,1620374.24,1703047.74,1662083.92747
3914,28,51.3,3.381,0.0,0.0,0.0,0.0,0.0,127.859129,14.021,6,2,37,5,1,6,734174,1672352.29,1491300.42,1564897.32,1397301.38,1491073.32423
3915,28,53.35,3.43,0.0,0.0,0.0,0.0,0.0,127.99525,14.021,13,2,44,6,1,6,734181,1558968.49,1542173.33,1397301.38,1514828.82,1517722.61891
3916,28,48.45,3.53,0.0,0.0,0.0,0.0,0.0,128.13,14.021,20,2,51,7,1,6,734188,1491300.42,1608435.45,1514828.82,1311796.91,1311789.12062
3917,28,51.72,3.674,0.0,0.0,0.0,0.0,0.0,128.26475,14.021,27,2,58,8,1,6,734195,1542173.33,1326877.11,1311796.91,1723736.91,1723731.6956
3918,28,57.75,3.818,0.0,0.0,0.0,0.0,0.0,128.3995,14.021,6,3,65,9,1,6,734202,1608435.45,1279819.43,1723736.91,1380836.35,1380844.56419
3919,28,64.21,3.692,0.0,0.0,0.0,0.0,0.0,128.5121935,14.021,13,3,72,10,1,6,734209,1326877.11,1245268.77,1380836.35,1286413.71,1286427.81833
3920,28,54.4,3.909,0.0,0.0,0.0,0.0,0.0,128.6160645,14.021,20,3,79,11,1,6,734216,1279819.43,1441559.4,1286413.71,1201059.72,1201045.51465
3921,28,63.63,3.772,0.0,0.0,0.0,0.0,0.0,128.7199355,13.736,27,3,86,12,1,6,734223,1245268.77,1382359.21,1201059.72,1336838.41,1336832.02889
3922,28,64.47,4.003,0.0,0.0,0.0,0.0,0.0,128.8238065,13.736,3,4,93,13,2,6,734230,1441559.4,1268240.66,1336838.41,1414713.5,1414706.00109
3923,28,57.63,3.868,0.0,0.0,0.0,0.0,0.0,128.9107333,13.736,10,4,100,14,2,6,734237,1382359.21,1244177.21,1414713.5,1240126.07,1352244.12652
3924,28,72.12,4.134,0.0,0.0,0.0,0.0,0.0,128.9553,13.736,17,4,107,15,2,6,734244,1268240.66,1186971.02,1240126.07,1297452.0,1272502.38979
3925,28,68.27,4.151,0.0,0.0,0.0,0.0,0.0,128.9998667,13.736,24,4,114,16,2,6,734251,1244177.21,1532893.22,1297452.0,1222367.9,1222358.14361
3926,28,68.4,4.193,0.0,0.0,0.0,0.0,0.0,129.0444333,13.736,1,5,121,17,2,6,734258,1186971.02,1245898.73,1222367.9,1515890.38,1409250.7754
3927,28,70.93,4.202,0.0,0.0,0.0,0.0,0.0,129.089,13.736,8,5,128,18,2,6,734265,1532893.22,1217923.71,1515890.38,1253316.3,1253315.32493
3928,28,66.59,4.169,0.0,0.0,0.0,0.0,0.0,129.0756774,13.736,15,5,135,19,2,6,734272,1245898.73,1176588.25,1253316.3,1151282.31,1151314.24162
3929,28,76.67,4.087,0.0,0.0,0.0,0.0,0.0,129.0623548,13.736,22,5,142,20,2,6,734279,1217923.71,1543678.02,1151282.31,1160043.98,1160040.81018
3930,28,71.81,4.031,0.0,0.0,0.0,0.0,0.0,129.0490323,13.736,29,5,149,21,2,6,734286,1176588.25,1348995.17,1160043.98,1403779.25,1328821.57909
3931,28,78.72,3.981,0.0,0.0,0.0,0.0,0.0,129.0357097,13.736,5,6,156,22,2,6,734293,1543678.02,1267619.06,1403779.25,1339972.83,1346252.41646
3932,28,86.84,3.935,0.0,0.0,0.0,0.0,0.0,129.0432,13.736,12,6,163,23,2,6,734300,1348995.17,1231025.07,1339972.83,1268503.49,1268493.11516
3933,28,88.95,3.898,0.0,0.0,0.0,0.0,0.0,129.0663,13.736,19,6,170,24,2,6,734307,1267619.06,1399960.15,1268503.49,1208809.34,1208813.35383
3934,28,89.85,3.842,0.0,0.0,0.0,0.0,0.0,129.0894,13.503,26,6,177,25,2,6,734314,1231025.07,1340293.87,1208809.34,1319054.57,1319049.585
3935,28,89.9,3.705,0.0,0.0,0.0,0.0,0.0,129.1125,13.503,3,7,184,26,3,6,734321,1399960.15,1225336.41,1319054.57,1459655.85,1383874.29042
3936,28,88.1,3.692,0.0,0.0,0.0,0.0,0.0,129.1338387,13.503,10,7,191,27,3,6,734328,1340293.87,1205884.98,1459655.85,1197373.13,1315267.46461
3937,28,91.17,3.794,0.0,0.0,0.0,0.0,0.0,129.1507742,13.503,17,7,198,28,3,6,734335,1225336.41,1150204.71,1197373.13,1165870.54,1182378.43684
3938,28,93.29,3.805,0.0,0.0,0.0,0.0,0.0,129.1677097,13.503,24,7,205,29,3,6,734342,1205884.98,1523101.38,1165870.54,1114530.29,1114536.11639
3939,28,90.61,3.803,0.0,0.0,0.0,0.0,0.0,129.1846452,13.503,31,7,212,30,3,6,734349,1150204.71,1218688.09,1114530.29,1523870.89,1523877.76302
3940,28,91.04,3.701,0.0,0.0,0.0,0.0,0.0,129.2015806,13.503,7,8,219,31,3,6,734356,1523101.38,1195897.6,1523870.89,1218764.94,1282497.31457
3941,28,91.74,3.743,0.0,0.0,0.0,0.0,0.0,129.2405806,13.503,14,8,226,32,3,6,734363,1218688.09,1191585.92,1218764.94,1200019.74,1194414.92555
3942,28,94.61,3.74,0.0,0.0,0.0,0.0,0.0,129.2832581,13.503,21,8,233,33,3,6,734370,1195897.6,1523410.71,1200019.74,1166479.51,1166483.42123
3943,28,93.66,3.798,0.0,0.0,0.0,0.0,0.0,129.3259355,13.503,28,8,240,34,3,6,734377,1191585.92,1246062.17,1166479.51,1468871.49,1468866.56842
3944,28,88.0,3.913,0.0,0.0,0.0,0.0,0.0,129.3686129,13.503,4,9,247,35,3,6,734384,1523410.71,1159812.35,1468871.49,1310087.0,1321372.06925
3945,28,76.36,3.918,0.0,0.0,0.0,0.0,0.0,129.4306,13.503,11,9,254,36,3,6,734391,1246062.17,1111797.21,1310087.0,1159212.1,1239838.02272
3946,28,82.95,3.789,0.0,0.0,0.0,0.0,0.0,129.5183333,13.503,18,9,261,37,3,6,734398,1159812.35,1203080.41,1159212.1,1109105.92,1175917.9526
3947,28,83.26,3.877,0.0,0.0,0.0,0.0,0.0,129.6060667,13.503,25,9,268,38,3,6,734405,1111797.21,1334571.87,1109105.92,1120731.76,1120732.49882
3948,28,70.44,3.827,0.0,0.0,0.0,0.0,0.0,129.6938,12.89,2,10,275,39,4,6,734412,1203080.41,1158062.99,1120731.76,1557314.58,1195652.65829
3949,28,67.31,3.805,0.0,0.0,0.0,0.0,0.0,129.7706452,12.89,9,10,282,40,4,6,734419,1334571.87,1120619.32,1557314.58,1220984.94,1220792.49714
3950,28,73.05,3.842,0.0,0.0,0.0,0.0,0.0,129.7821613,12.89,16,10,289,41,4,6,734426,1158062.99,1231688.48,1220984.94,1203172.05,1203577.5598
3951,28,67.41,3.727,0.0,0.0,0.0,0.0,0.0,129.7936774,12.89,23,10,296,42,4,6,734433,1120619.32,1501663.26,1203172.05,1242746.06,1242738.30191
3952,28,59.77,3.828,0.0,0.0,0.0,0.0,0.0,129.8051935,12.89,30,10,303,43,4,6,734440,1231688.48,1266460.45,1242746.06,1576654.67,1408739.87078
3953,28,48.76,3.824,22860.64,12223.82,343.77,20834.37,9895.33,129.8167097,12.89,6,11,310,44,4,6,734447,1501663.26,1179315.72,1576654.67,1402654.95,1402654.3738
3954,28,54.2,3.813,6772.46,1654.68,86.01,1068.35,9835.85,129.8268333,12.89,13,11,317,45,4,6,734454,1266460.45,1937033.5,1402654.95,1255081.22,1434216.95443
3955,28,53.25,3.622,2232.08,179.73,61319.72,513.76,1790.89,129.8364,12.89,20,11,324,46,4,6,734461,1179315.72,1447916.29,1255081.22,1929738.27,1701901.37505
3956,28,52.5,3.701,10392.61,75.0,2241.11,6243.02,19374.19,129.8459667,12.89,27,11,331,47,4,6,734468,1937033.5,1466164.49,1929738.27,1368130.35,1368130.20384
3957,28,42.17,3.644,6628.73,21.0,140.19,6168.78,14073.59,129.8555333,12.89,4,12,338,48,4,6,734475,1447916.29,1510443.62,1368130.35,1467024.3,1467031.97062
3958,28,43.29,3.6,2429.88,18.24,347.78,573.31,6432.36,129.8980645,12.89,11,12,345,49,4,6,734482,1466164.49,2026026.39,1467024.3,1429954.66,1429961.23683
3959,28,45.4,3.541,2135.31,1.53,752.34,499.0,5674.11,129.9845484,12.89,18,12,352,50,4,6,734489,1510443.62,1090558.57,1429954.66,1796203.51,1796195.50806
3960,28,44.64,3.428,5218.93,49826.06,155.37,1011.54,7761.98,130.0710323,12.89,25,12,359,51,4,6,734496,2026026.39,1402902.47,1796203.51,1270036.53,1270041.44065
3961,28,50.43,3.599,5155.86,19549.51,218.29,636.73,5218.5,130.1575161,12.187,1,1,1,52,1,6,734503,1090558.57,1098286.61,1270036.53,1466046.07,1155886.66819
3962,28,48.07,3.657,4649.73,1843.24,45.3,869.64,7935.42,130.244,12.187,8,1,8,1,1,6,734510,1402902.47,1079669.11,1466046.07,1161190.29,1161185.35283
3963,28,46.2,3.66,5177.01,1280.59,23.75,716.52,6009.03,130.2792258,12.187,15,1,15,2,1,6,734517,1098286.61,1127859.69,1161190.29,1129540.48,1129543.78145
3964,28,50.43,3.675,1657.67,887.0,30.97,222.42,4291.52,130.3144516,12.187,22,1,22,3,1,6,734524,1079669.11,1564897.32,1129540.48,1132948.48,1102935.3422
3965,28,50.58,3.702,44998.1,3682.17,182.6,39241.63,16008.79,130.3496774,12.187,29,1,29,4,1,6,734531,1127859.69,1397301.38,1132948.48,1531599.44,1219645.45477
3966,28,52.27,3.722,20097.48,2774.5,66.42,16822.46,8228.86,130.3849032,12.187,5,2,36,5,1,6,734538,1564897.32,1514828.82,1531599.44,1572966.15,1572976.85249
3967,28,51.8,3.781,20868.41,6880.29,7.84,7685.11,11114.94,130.4546207,12.187,12,2,43,6,1,6,734545,1397301.38,1311796.91,1572966.15,1501503.68,1527252.18729
3968,28,53.13,3.95,9687.54,3338.06,0.0,847.07,6736.61,130.5502069,12.187,19,2,50,7,1,6,734552,1514828.82,1723736.91,1501503.68,1323487.91,1323488.86529
3969,28,52.27,4.178,23765.08,872.4,3.5,12645.96,4736.14,130.6457931,12.187,26,2,57,8,1,6,734559,1311796.91,1380836.35,1323487.91,1451740.57,1451744.35031
3970,28,54.54,4.25,11431.91,101.02,6.93,2060.55,9332.74,130.7413793,12.187,4,3,64,9,1,6,734566,1723736.91,1286413.71,1451740.57,1680764.06,1680766.8679
3971,28,64.44,4.273,8243.42,44.26,6.68,3641.11,3645.65,130.8261935,12.187,11,3,71,10,1,6,734573,1380836.35,1201059.72,1680764.06,1337875.49,1337867.35141
3972,28,56.26,4.038,9066.75,48.94,5.91,1040.74,3796.72,130.8966452,12.187,18,3,78,11,1,6,734580,1286413.71,1336838.41,1337875.49,1216059.41,1303814.26527
3973,28,64.36,4.294,11704.17,57.61,11.85,1537.38,2536.67,130.9670968,12.187,25,3,85,12,1,6,734587,1201059.72,1414713.5,1216059.41,1209524.11,1209519.90407
3974,28,64.05,4.121,9368.15,0.0,35.75,2580.09,8313.39,131.0375484,11.627,1,4,92,13,2,6,734594,1336838.41,1240126.07,1209524.11,1559592.79,1559588.29275
3975,28,64.28,4.254,8478.14,5630.15,20.53,2457.88,9394.39,131.108,11.627,8,4,99,14,2,6,734601,1414713.5,1297452.0,1559592.79,1290684.95,1290688.10439
3976,28,66.73,4.222,5343.29,3895.86,17.32,657.56,4674.67,131.1173333,11.627,15,4,106,15,2,6,734608,1240126.07,1222367.9,1290684.95,1180797.2,1180786.1701
3977,28,77.99,4.193,3003.61,564.36,16.11,35.54,3226.41,131.1266667,11.627,22,4,113,16,2,6,734615,1297452.0,1515890.38,1180797.2,1170456.16,1151440.35307
3978,28,76.03,4.171,16196.98,0.0,45.99,2938.52,8176.03,131.136,11.627,29,4,120,17,2,6,734622,1222367.9,1253316.3,1170456.16,1450628.85,1326507.21566
3979,28,77.27,4.186,14847.64,392.0,84.72,4190.88,5556.15,131.1453333,11.627,6,5,127,18,2,6,734629,1515890.38,1151282.31,1450628.85,1264575.18,1283672.22717
3980,28,84.51,4.11,5282.21,0.0,1.23,1188.92,5422.89,131.0983226,11.627,13,5,134,19,2,6,734636,1253316.3,1160043.98,1264575.18,1213310.45,1213301.6163
3981,28,83.84,4.293,7557.62,0.0,609.0,1574.85,7620.93,131.0287742,11.627,20,5,141,20,2,6,734643,1151282.31,1403779.25,1213310.45,1151214.41,1151218.52962
3982,28,78.11,4.277,15488.5,0.0,72.0,3872.89,5319.68,130.9592258,11.627,27,5,148,21,2,6,734650,1160043.98,1339972.83,1151214.41,1245480.95,1245479.95582
3983,28,84.83,4.103,9026.85,101.2,-29.1,833.67,11752.37,130.8896774,11.627,3,6,155,22,2,6,734657,1403779.25,1268503.49,1245480.95,1440687.69,1382100.42115
3984,28,85.94,4.144,8619.75,101.0,363.96,2244.26,6524.51,130.8295333,11.627,10,6,162,23,2,6,734664,1339972.83,1208809.34,1440687.69,1229760.97,1275982.22636
3985,28,91.61,4.014,10280.97,18.4,1.12,3663.41,6659.58,130.7929,11.627,17,6,169,24,2,6,734671,1268503.49,1319054.57,1229760.97,1180671.55,1244206.15686
3986,28,90.47,3.875,6830.32,37.2,0.0,331.46,4690.76,130.7562667,11.627,24,6,176,25,2,6,734678,1208809.34,1459655.85,1180671.55,1129031.98,1129034.04677
3987,28,89.13,3.765,5618.88,98.6,111.79,2513.36,6421.05,130.7196333,10.926,1,7,183,26,3,6,734685,1319054.57,1197373.13,1129031.98,1500863.54,1265604.06748
3988,28,95.61,3.723,11410.19,19.8,3.03,3053.13,1510.09,130.683,10.926,8,7,190,27,3,6,734692,1459655.85,1165870.54,1500863.54,1179915.04,1179920.86508
3989,28,85.53,3.726,8235.78,61.2,12.27,944.08,3623.51,130.7012903,10.926,15,7,197,28,3,6,734699,1197373.13,1114530.29,1179915.04,1149427.48,1149429.80478
3990,28,93.47,3.769,4311.14,25.6,5.34,6009.47,4271.03,130.7195806,10.926,22,7,204,29,3,6,734706,1165870.54,1523870.89,1149427.48,1135035.09,1135031.99939
3991,28,88.16,3.76,27801.87,28.5,76.11,8969.45,5970.49,130.737871,10.926,29,7,211,30,3,6,734713,1114530.29,1218764.94,1135035.09,1376520.1,1377374.80725
3992,28,95.91,3.811,8364.4,69.48,30.01,4158.02,3050.7,130.7561613,10.926,5,8,218,31,3,6,734720,1523870.89,1200019.74,1376520.1,1269113.41,1269114.21058
3993,28,94.87,4.002,5349.52,1.98,11.24,2542.17,6620.24,130.7909677,10.926,12,8,225,32,3,6,734727,1218764.94,1166479.51,1269113.41,1184198.41,1225975.62381
3994,28,85.32,4.055,6730.91,10.92,309.93,2779.28,5826.35,130.8381613,10.926,19,8,232,33,3,6,734734,1200019.74,1468871.49,1184198.41,1199309.59,1219052.98558
3995,28,89.78,4.093,25745.2,3.2,115.39,11858.54,4508.04,130.8853548,10.926,26,8,239,34,3,6,734741,1166479.51,1310087.0,1199309.59,1227118.75,1227120.24122
3996,28,88.52,4.124,7046.94,43.42,66.08,701.38,11100.55,130.9325484,10.926,2,9,246,35,3,6,734748,1468871.49,1159212.1,1227118.75,1469693.99,1440192.76484
3997,28,83.64,4.133,15676.1,6.98,24.11,2180.72,10483.58,130.9776667,10.926,9,9,253,36,3,6,734755,1310087.0,1109105.92,1469693.99,1124660.77,1124656.51579
3998,28,82.97,4.125,8790.27,104.0,3.0,1761.3,9638.33,131.0103333,10.926,16,9,260,37,3,6,734762,1159212.1,1120731.76,1124660.77,1135340.19,1210632.17955
3999,28,81.22,3.966,5977.78,7.91,2.16,2458.5,6671.45,131.043,10.926,23,9,267,38,3,6,734769,1109105.92,1557314.58,1135340.19,1129508.61,1200761.99574
4000,28,81.61,3.966,4436.17,0.0,28.91,6563.84,8417.76,131.0756667,10.199,30,9,274,39,3,6,734776,1120731.76,1220984.94,1129508.61,1462941.03,1462941.4691
4001,28,71.74,4.468,1546.44,0.0,13.36,1057.73,6560.97,131.1083333,10.199,7,10,281,40,4,6,734783,1557314.58,1203172.05,1462941.03,1205536.71,1283356.72458
4002,28,68.66,4.449,2307.28,0.0,4.7,1406.03,4122.2,131.1499677,10.199,14,10,288,41,4,6,734790,1220984.94,1242746.06,1205536.71,1143724.48,1143728.79792
4003,28,65.95,4.301,6490.13,90.02,0.0,1750.84,1684.36,131.1930968,10.199,21,10,295,42,4,6,734797,1203172.05,1576654.67,1143724.48,1213860.61,1184623.71019
